,product_id,category_id
4350,1020,47
4351,1020,14
4352,1020,51
4354,1020,20
4357,1020,50
4359,1021,62
4360,1021,27
4361,1021,25
4362,1022,50
4363,1022,4
4364,1022,42
4367,1022,47
4377,1023,60
4378,1023,45
4379,1023,2
4380,1024,4
4381,1024,42
4382,1024,31
4383,1025,50
4384,1025,67
4385,1025,70
4386,1026,68
4387,1026,58
4388,1026,46
4389,1027,50
4390,1027,67
4391,1027,51
4392,1028,8
4393,1028,48
4394,1028,2
4395,1029,56
4396,1029,26
4397,1029,5
4398,1030,1
4399,1030,9
4400,1030,3
4404,1031,45
4405,1031,2
4406,1031,59
4409,1031,39
4410,1032,2
4411,1032,54
4412,1032,5
4413,1033,8
4414,1033,35
4415,1033,45
4416,1034,52
4417,1034,8
4418,1034,74
4419,1035,50
4420,1035,60
4421,1035,41
4422,1036,50
4423,1036,42
4424,1036,14
4425,1037,50
4426,1037,65
4427,1037,3
4428,1038,50
4429,1038,42
4430,1038,66
4434,1039,50
4435,1039,47
4436,1039,51
4437,1040,50
4438,1040,4
4439,1040,47
4440,1041,32
4441,1041,4
4442,1041,22
4443,1042,16
4444,1042,39
4445,1042,66
4446,1043,16
4447,1043,39
4448,1043,66
4449,1044,4
4450,1044,39
4451,1044,52
4452,1045,12
4453,1045,26
4454,1045,40
4455,1046,5
4456,1046,51
4457,1046,34
4458,1047,5
4459,1047,20
4460,1047,31
4461,1048,5
4462,1048,20
4463,1048,18
4464,1049,5
4465,1049,32
4466,1049,52
4467,1050,5
4468,1050,49
4469,1050,18
4470,1051,5
4471,1051,19
4472,1051,51
4476,1052,41
4477,1052,7
4478,1052,16
4480,1052,56
4484,1052,54
4489,1052,26
4500,1053,32
4501,1053,8
4502,1053,9
4503,1054,39
4504,1054,38
4505,1054,28
4506,1055,17
4507,1055,18
4508,1055,5
4509,1056,68
4510,1056,27
4511,1056,62
4512,1057,49
4513,1057,18
4514,1057,62
4515,1058,32
4516,1058,31
4517,1058,39
4518,1059,49
4519,1059,18
4520,1059,62
4521,1060,34
4522,1060,64
4523,1060,54
4527,1061,49
4528,1061,18
4529,1061,62
4530,1062,33
4531,1062,42
4532,1062,23
4535,1062,17
4538,1062,26
4541,1062,4
4545,1063,49
4546,1063,18
4547,1063,62
4548,1064,58
4549,1064,43
4550,1064,29
4552,1064,26
4557,1065,49
4558,1065,18
4559,1065,62
4560,1066,12
4561,1066,26
4562,1066,10
4568,1066,40
4589,1066,53
4590,1067,49
4591,1067,18
4592,1067,62
4593,1068,15
4594,1068,30
4595,1068,14
4596,1069,45
4597,1069,69
4598,1069,7
4599,1070,49
4600,1070,18
4601,1070,62
4602,1071,33
4603,1071,42
4604,1071,5
4605,1072,56
4606,1072,26
4607,1072,57
4609,1072,36
4615,1072,16
4616,1072,38
4620,1073,32
4621,1073,4
4622,1073,39
4628,1073,31
4635,1074,33
4636,1074,32
4637,1074,20
4638,1075,49
4639,1075,18
4640,1075,62
4641,1076,32
4642,1076,8
4643,1076,39
4644,1077,17
4645,1077,33
4646,1077,18
4647,1078,20
4648,1078,23
4649,1078,42
4650,1079,49
4651,1079,18
4652,1079,62
4653,1080,17
4654,1080,31
4655,1080,42
4656,1081,17
4657,1081,33
4658,1081,18
4659,1082,49
4660,1082,18
4661,1082,62
4662,1083,32
4663,1083,39
4664,1083,4
4665,1084,49
4666,1084,18
4667,1084,62
4668,1085,21
4669,1085,39
4670,1085,2
4671,1086,5
4672,1086,20
4673,1086,56
4674,1087,49
4675,1087,18
4676,1087,62
4677,1088,2
4678,1088,8
4679,1088,46
4680,1089,23
4681,1089,31
4682,1089,32
4683,1090,23
4684,1090,31
4685,1090,66
4686,1091,17
4687,1091,23
4688,1091,49
4689,1092,32
4690,1092,4
4691,1092,14
4694,1092,31
4695,1093,39
4696,1093,32
4697,1093,7
4698,1094,5
4699,1094,49
4700,1094,11
4701,1095,17
4702,1095,10
4703,1095,5
4704,1096,16
4705,1096,33
4706,1096,41
4707,1097,16
4708,1097,33
4709,1097,41
4710,1098,16
4711,1098,33
4712,1098,41
4713,1099,52
4714,1099,39
4715,1099,4
4716,1100,2
4717,1100,17
4718,1100,49
4719,1101,31
4720,1101,13
4721,1101,70
4722,1102,43
4723,1102,18
4724,1102,30
4725,1103,2
4726,1103,45
4727,1103,32
4728,1104,13
4729,1104,31
4730,1104,41
4731,1105,5
4732,1105,51
4733,1105,11
4734,1106,17
4735,1106,19
4736,1106,33
4737,1107,33
4738,1107,14
4739,1107,42
4740,1108,33
4741,1108,14
4742,1108,16
4743,1109,39
4744,1109,38
4745,1109,4
4748,1109,66
4749,1110,43
4750,1110,39
4751,1110,19
4754,1110,21
4755,1111,9
4756,1111,30
4757,1111,1
4758,1112,62
4759,1112,27
4760,1112,2
4761,1113,2
4762,1113,32
4763,1113,62
4764,1114,51
4765,1114,17
4766,1114,31
4767,1115,32
4768,1115,7
4769,1115,35
4770,1116,32
4771,1116,17
4772,1116,30
4773,1117,56
4774,1117,5
4775,1117,4
4776,1118,39
4777,1118,4
4778,1118,64
4779,1119,66
4780,1119,32
4781,1119,45
4782,1120,13
4783,1120,15
4784,1120,45
4785,1121,32
4786,1121,74
4787,1121,48
4788,1122,58
4789,1122,38
4790,1122,29
4791,1123,39
4792,1123,52
4793,1123,53
4794,1124,20
4795,1124,11
4796,1124,4
4797,1125,39
4798,1125,52
4799,1125,53
4800,1126,20
4801,1126,11
4802,1126,4
4803,1127,39
4804,1127,52
4805,1127,53
4806,1128,14
4807,1128,8
4808,1128,51
4809,1129,9
4810,1129,4
4811,1129,11
4812,1130,39
4813,1130,52
4814,1130,53
4815,1131,12
4816,1131,40
4817,1131,26
4818,1132,16
4819,1132,33
4820,1132,10
4821,1133,16
4822,1133,36
4823,1133,11
4824,1134,39
4825,1134,52
4826,1134,53
4827,1135,16
4828,1135,36
4829,1135,11
4830,1136,39
4831,1136,52
4832,1136,53
4833,1137,16
4834,1137,33
4835,1137,10
4836,1138,56
4837,1138,10
4838,1138,36
4839,1139,65
4840,1139,58
4841,1139,50
4842,1140,41
4843,1140,35
4844,1140,38
4845,1141,5
4846,1141,56
4847,1141,49
4848,1142,11
4849,1142,4
4850,1142,62
4851,1143,1
4852,1143,52
4853,1143,19
4854,1144,5
4855,1144,45
4856,1144,49
4857,1145,17
4858,1145,40
4859,1145,19
4860,1146,39
4861,1146,52
4862,1146,53
4863,1147,17
4864,1147,2
4865,1147,32
4866,1148,2
4867,1148,45
4868,1148,7
4869,1149,31
4870,1149,32
4871,1149,27
4872,1150,11
4873,1150,56
4874,1150,36
4875,1151,39
4876,1151,52
4877,1151,53
4878,1152,11
4879,1152,16
4880,1152,39
4881,1153,4
4882,1153,69
4883,1153,8
4884,1154,53
4885,1154,54
4886,1154,43
4887,1155,39
4888,1155,36
4889,1155,28
4890,1156,53
4891,1156,51
4892,1156,11
4893,1157,5
4894,1157,20
4895,1157,31
4896,1158,49
4897,1158,18
4898,1158,62
4899,1159,47
4900,1159,43
4901,1159,48
4902,1160,17
4903,1160,19
4904,1160,33
4905,1161,2
4906,1161,7
4907,1161,52
4908,1162,46
4909,1162,2
4910,1162,20
4911,1163,5
4912,1163,19
4913,1163,51
4914,1164,17
4915,1164,18
4916,1164,5
4917,1165,33
4918,1165,18
4919,1165,20
4920,1166,39
4921,1166,14
4922,1166,32
4923,1167,4
4924,1167,20
4925,1167,39
4931,1167,30
4934,1167,21
4941,1168,32
4942,1168,5
4943,1168,7
4944,1169,4
4945,1169,40
4946,1169,51
4947,1170,13
4948,1170,14
4949,1170,11
4950,1171,62
4951,1171,56
4952,1171,26
4953,1172,33
4954,1172,14
4955,1172,42
4956,1173,32
4957,1173,33
4958,1173,20
4959,1174,5
4960,1174,51
4961,1174,17
4962,1175,5
4963,1175,20
4964,1175,18
4965,1176,17
4966,1176,18
4967,1176,19
4968,1177,31
4969,1177,47
4970,1177,32
4973,1177,42
4977,1178,31
4978,1178,47
4979,1178,32
4980,1179,45
4981,1179,39
4982,1179,62
4983,1180,2
4984,1180,21
4985,1180,47
4986,1181,32
4987,1181,66
4988,1181,27
4989,1182,32
4990,1182,2
4991,1182,7
4992,1183,32
4993,1183,4
4994,1183,39
4995,1184,32
4996,1184,4
4997,1184,23
4998,1185,26
4999,1185,39
5000,1185,18
5001,1186,31
5002,1186,5
5003,1186,34
5007,1187,32
5008,1187,50
5009,1187,74
5013,1188,32
5014,1188,39
5015,1188,17
5016,1189,31
5017,1189,47
5018,1189,51
5019,1190,32
5020,1190,9
5021,1190,36
5022,1191,39
5023,1191,16
5024,1191,32
5027,1191,4
5028,1192,20
5029,1192,4
5030,1192,5
5034,1193,58
5035,1193,29
5036,1193,26
5037,1194,20
5038,1194,5
5039,1194,19
5040,1195,30
5041,1195,2
5042,1195,68
5043,1196,20
5044,1196,19
5045,1196,13
5046,1197,12
5047,1197,10
5048,1197,26
5049,1198,42
5050,1198,33
5051,1198,15
5052,1199,16
5053,1199,39
5054,1199,66
5055,1200,16
5056,1200,66
5057,1200,45
5058,1201,14
5059,1201,15
5060,1201,33
5061,1202,20
5062,1202,14
5063,1202,4
5064,1203,5
5065,1203,51
5066,1203,20
5073,1204,5
5074,1204,17
5075,1204,43
5076,1205,17
5077,1205,25
5078,1205,33
5079,1206,5
5080,1206,49
5081,1206,56
5082,1207,5
5083,1207,26
5084,1207,20
5085,1208,17
5086,1208,19
5087,1208,18
5088,1209,5
5089,1209,20
5090,1209,51
5091,1210,32
5092,1210,74
5093,1210,2
5094,1211,8
5095,1211,35
5096,1211,45
5097,1212,8
5098,1212,45
5099,1212,27
5100,1213,52
5101,1213,38
5102,1213,4
5103,1214,2
5104,1214,32
5105,1214,7
5106,1215,60
5107,1215,2
5108,1215,39
5109,1216,20
5110,1216,32
5111,1216,4
5112,1217,39
5113,1217,12
5114,1217,10
5115,1218,32
5116,1218,8
5117,1218,39
5118,1219,5
5119,1219,29
5120,1219,20
5121,1220,49
5122,1220,18
5123,1220,62
5124,1221,43
5125,1221,18
5126,1221,72
5127,1222,43
5128,1222,13
5129,1222,54
5130,1223,43
5131,1223,58
5132,1223,18
5133,1224,5
5134,1224,51
5135,1224,45
5136,1225,56
5137,1225,26
5138,1225,5
5139,1226,56
5140,1226,5
5141,1226,24
5142,1227,34
5143,1227,52
5144,1227,7
5145,1228,40
5146,1228,45
5147,1228,4
5148,1229,13
5149,1229,14
5150,1229,20
5153,1229,43
5154,1230,13
5155,1230,59
5156,1230,54
5157,1231,51
5158,1231,4
5159,1231,10
5160,1232,5
5161,1232,20
5162,1232,70
5163,1233,13
5164,1233,14
5165,1233,48
5166,1234,9
5167,1234,3
5168,1234,1
5171,1234,5
5175,1235,12
5176,1235,10
5177,1235,19
5178,1236,20
5179,1236,4
5180,1236,21
5181,1237,24
5182,1237,7
5183,1237,26
5184,1238,20
5185,1238,19
5186,1238,34
5187,1239,20
5188,1239,19
5189,1239,5
5190,1240,20
5191,1240,39
5192,1240,57
5193,1241,5
5194,1241,20
5195,1241,18
5196,1242,5
5197,1242,70
5198,1242,51
5199,1243,5
5200,1243,51
5201,1243,11
5202,1244,5
5203,1244,51
5204,1244,20
5205,1245,39
5206,1245,4
5207,1245,38
5211,1246,41
5212,1246,54
5213,1246,26
5216,1246,7
5220,1247,47
5221,1247,8
5222,1247,2
5223,1248,8
5224,1248,74
5225,1248,9
5226,1249,16
5227,1249,33
5228,1249,25
5229,1250,43
5230,1250,59
5231,1250,35
5232,1251,32
5233,1251,8
5234,1251,17
5235,1252,45
5236,1252,49
5237,1252,33
5238,1253,72
5239,1253,45
5240,1253,10
5241,1254,31
5242,1254,32
5243,1254,41
5244,1255,7
5245,1255,2
5246,1255,45
5250,1256,2
5251,1256,45
5252,1256,7
5253,1257,73
5254,1257,18
5255,1257,62
5256,1258,38
5257,1258,4
5258,1258,20
5259,1259,39
5260,1259,32
5261,1259,31
5262,1260,8
5263,1260,35
5264,1260,45
5265,1261,32
5266,1261,8
5267,1261,2
5268,1262,35
5269,1262,2
5270,1262,57
5271,1263,2
5272,1263,32
5273,1263,35
5274,1264,4
5275,1264,40
5276,1264,26
5277,1265,5
5278,1265,49
5279,1265,69
5280,1266,2
5281,1266,45
5282,1266,32
5283,1267,9
5284,1267,32
5285,1267,4
5286,1268,17
5287,1268,49
5288,1268,2
5289,1269,23
5290,1269,17
5291,1269,32
5292,1270,49
5293,1270,18
5294,1270,62
5295,1271,5
5296,1271,49
5297,1271,11
5310,1272,5
5311,1272,20
5312,1272,31
5313,1273,32
5314,1273,51
5315,1273,47
5316,1274,5
5317,1274,51
5318,1274,11
5319,1275,5
5320,1275,17
5321,1275,20
5325,1276,5
5326,1276,70
5327,1276,20
5328,1277,20
5329,1277,34
5330,1277,29
5331,1278,41
5332,1278,54
5333,1278,16
5334,1279,70
5335,1279,54
5336,1279,41
5337,1280,52
5338,1280,1
5339,1280,2
5340,1281,2
5341,1281,32
5342,1281,7
5343,1282,21
5344,1282,19
5345,1282,20
5346,1283,11
5347,1283,20
5348,1283,2
5349,1284,19
5350,1284,11
5351,1284,54
5352,1285,5
5353,1285,41
5354,1285,70
5355,1286,49
5356,1286,62
5357,1286,69
5358,1287,5
5359,1287,31
5360,1287,18
5361,1288,12
5362,1288,10
5363,1288,23
5364,1289,29
5365,1289,13
5366,1289,38
5367,1290,30
5368,1290,2
5369,1290,46
5372,1290,7
5376,1291,33
5377,1291,14
5378,1291,16
5385,1292,17
5386,1292,51
5387,1292,49
5388,1293,15
5389,1293,14
5390,1293,30
5391,1294,15
5392,1294,30
5393,1294,14
5394,1295,51
5395,1295,47
5396,1295,17
5397,1296,5
5398,1296,20
5399,1296,45
5400,1297,25
5401,1297,32
5402,1297,17
5403,1298,5
5404,1298,51
5405,1298,17
5406,1299,39
5407,1299,32
5408,1299,19
5432,1299,20
5445,1300,16
5446,1300,11
5447,1300,36
5448,1301,39
5449,1301,52
5450,1301,53
5451,1302,16
5452,1302,11
5453,1302,36
5454,1303,39
5455,1303,52
5456,1303,53
5457,1304,2
5458,1304,7
5459,1304,36
5460,1305,12
5461,1305,26
5462,1305,40
5463,1306,16
5464,1306,33
5465,1306,41
5466,1307,24
5467,1307,4
5468,1307,26
5469,1308,39
5470,1308,52
5471,1308,53
5472,1309,20
5473,1309,34
5474,1309,38
5475,1310,4
5476,1310,40
5477,1310,8
5478,1311,4
5479,1311,40
5480,1311,39
5481,1312,4
5482,1312,40
5483,1312,26
5484,1313,5
5485,1313,26
5486,1313,56
5487,1314,5
5488,1314,25
5489,1314,30
5490,1315,45
5491,1315,7
5492,1315,30
5493,1316,5
5494,1316,51
5495,1316,20
5496,1317,5
5497,1317,20
5498,1317,11
5499,1318,5
5500,1318,11
5501,1318,30
5502,1319,2
5503,1319,45
5504,1319,43
5505,1320,51
5506,1320,47
5507,1320,17
5508,1321,2
5509,1321,57
5510,1321,53
5511,1322,62
5512,1322,27
5513,1322,2
5514,1323,32
5515,1323,8
5516,1323,2
5517,1324,45
5518,1324,7
5519,1324,5
5520,1325,8
5521,1325,4
5522,1325,40
5523,1326,32
5524,1326,27
5525,1326,2
5526,1327,2
5527,1327,62
5528,1327,11
5529,1328,2
5530,1328,62
5531,1328,45
5532,1329,65
5533,1329,8
5534,1329,32
5535,1330,51
5536,1330,17
5537,1330,5
5538,1331,65
5539,1331,8
5540,1331,47
5541,1332,4
5542,1332,32
5543,1332,39
5544,1333,65
5545,1333,50
5546,1333,8
5547,1334,31
5548,1334,5
5549,1334,19
5550,1335,31
5551,1335,42
5552,1335,53
5553,1336,31
5554,1336,45
5555,1336,2
5556,1337,47
5557,1337,27
5558,1337,68
5559,1338,48
5560,1338,1
5561,1338,51
5562,1339,48
5563,1339,1
5564,1339,49
5565,1340,32
5566,1340,74
5567,1340,9
5568,1341,39
5569,1341,52
5570,1341,53
5571,1342,39
5572,1342,32
5573,1342,31
5574,1343,39
5575,1343,36
5576,1343,11
5577,1344,72
5578,1344,45
5579,1344,62
5580,1345,31
5581,1345,26
5582,1345,52
5583,1346,32
5584,1346,64
5585,1346,7
5586,1347,1
5587,1347,2
5588,1347,52
5589,1348,2
5590,1348,62
5591,1348,57
5592,1349,47
5593,1349,2
5594,1349,46
5595,1350,46
5596,1350,21
5597,1350,27
5598,1351,47
5599,1351,2
5600,1351,46
5604,1352,47
5605,1352,2
5606,1352,46
5607,1353,46
5608,1353,1
5609,1353,2
5613,1354,74
5614,1354,62
5615,1354,27
5618,1354,2
5619,1355,50
5620,1355,1
5621,1355,3
5623,1355,67
5637,1356,45
5638,1356,38
5639,1356,2
5641,1356,51
5642,1356,49
5643,1357,28
5644,1357,37
5645,1357,46
5646,1358,37
5647,1358,2
5648,1358,19
5650,1358,27
5651,1358,21
5652,1359,2
5653,1359,35
5654,1359,1
5655,1360,8
5656,1360,28
5657,1360,2
5658,1361,35
5659,1361,68
5660,1361,8
5661,1362,8
5662,1362,45
5663,1362,40
5664,1363,57
5665,1363,2
5666,1363,35
5667,1364,3
5668,1364,1
5669,1364,2
5670,1365,33
5671,1365,41
5672,1365,56
5673,1366,70
5674,1366,11
5675,1366,5
5676,1367,72
5677,1367,45
5678,1367,67
5679,1368,2
5680,1368,45
5681,1368,61
5682,1369,61
5683,1369,8
5684,1369,28
5685,1370,45
5686,1370,30
5687,1370,2
5688,1371,30
5689,1371,32
5690,1371,1
5691,1372,30
5692,1372,20
5693,1372,25
5694,1373,1
5695,1373,3
5696,1373,62
5697,1374,20
5698,1374,5
5699,1374,4
5702,1374,11
5708,1374,21
5709,1375,3
5710,1375,33
5711,1375,50
5712,1376,3
5713,1376,9
5714,1376,1
5715,1377,9
5716,1377,3
5717,1377,1
5720,1377,5
5727,1378,11
5728,1378,5
5729,1378,20
5730,1379,20
5731,1379,38
5732,1379,4
5739,1380,39
5740,1380,62
5741,1380,66
5743,1380,38
5744,1380,20
5745,1381,32
5746,1381,45
5747,1381,35
5748,1382,32
5749,1382,8
5750,1382,65
5751,1383,9
5752,1383,39
5753,1383,8
5754,1384,50
5755,1384,52
5756,1384,32
5757,1385,39
5758,1385,36
5759,1385,21
5762,1385,32
5763,1386,17
5764,1386,18
5765,1386,33
5766,1387,26
5767,1387,39
5768,1387,29
5769,1388,41
5770,1388,26
5771,1388,29
5775,1389,39
5776,1389,62
5777,1389,26
5781,1390,39
5782,1390,4
5783,1390,32
5787,1391,39
5788,1391,32
5789,1391,4
5790,1392,4
5791,1392,20
5792,1392,39
5795,1392,30
5796,1393,74
5797,1393,31
5798,1393,4
5801,1393,64
5802,1394,2
5803,1394,46
5804,1394,28
5805,1395,4
5806,1395,30
5807,1395,22
5808,1396,22
5809,1396,68
5810,1396,8
5811,1397,2
5812,1397,32
5813,1397,8
5817,1398,33
5818,1398,29
5819,1398,3
5820,1399,14
5821,1399,17
5822,1399,19
5823,1400,17
5824,1400,5
5825,1400,3
5826,1401,33
5827,1401,41
5828,1401,17
5841,1402,20
5842,1402,19
5843,1402,5
5844,1403,20
5845,1403,19
5846,1403,33
5847,1404,20
5848,1404,4
5849,1404,5
5850,1405,17
5851,1405,31
5852,1405,42
5853,1406,69
5854,1406,36
5855,1406,26
5856,1407,39
5857,1407,52
5858,1407,32
5859,1408,19
5860,1408,5
5861,1408,52
5862,1409,32
5863,1409,50
5864,1409,23
5867,1409,39
5868,1410,31
5869,1410,23
5870,1410,17
5871,1411,19
5872,1411,21
5873,1411,1
5874,1412,21
5875,1412,19
5876,1412,1
5877,1413,39
5878,1413,32
5879,1413,7
5880,1414,10
5881,1414,36
5882,1414,70
5883,1415,39
5884,1415,4
5885,1415,5
5886,1416,33
5887,1416,16
5888,1416,25
5889,1417,42
5890,1417,33
5891,1417,26
5892,1418,32
5893,1418,8
5894,1418,35
5895,1419,13
5896,1419,51
5897,1419,47
5898,1420,41
5899,1420,60
5900,1420,16
5901,1421,26
5902,1421,14
5903,1421,34
5904,1422,19
5905,1422,33
5906,1422,20
5907,1423,19
5908,1423,33
5909,1423,20
5910,1424,49
5911,1424,62
5912,1424,69
5913,1425,17
5914,1425,51
5915,1425,43
5916,1426,49
5917,1426,62
5918,1426,69
5919,1427,23
5920,1427,18
5921,1427,32
5922,1428,49
5923,1428,62
5924,1428,69
5925,1429,50
5926,1429,52
5927,1429,32
5928,1430,44
5929,1430,68
5930,1430,62
5934,1431,27
5935,1431,47
5936,1431,62
5937,1432,39
5938,1432,32
5939,1432,62
5940,1433,53
5941,1433,47
5942,1433,48
5946,1434,50
5947,1434,52
5948,1434,32
5949,1435,20
5950,1435,52
5951,1435,3
5952,1436,32
5953,1436,8
5954,1436,9
5958,1437,20
5959,1437,5
5960,1437,6
5961,1438,12
5962,1438,10
5963,1438,18
5964,1439,15
5965,1439,4
5966,1439,14
5967,1440,42
5968,1440,33
5969,1440,15
5970,1441,17
5971,1441,5
5972,1441,18
5973,1442,2
5974,1442,47
5975,1442,32
5976,1443,33
5977,1443,18
5978,1443,49
5979,1444,7
5980,1444,45
5981,1444,36
5982,1445,35
5983,1445,40
5984,1445,57
5985,1446,6
5986,1446,17
5987,1446,21
5988,1447,20
5989,1447,38
5990,1447,7
5991,1448,30
5992,1448,14
5993,1448,7
5994,1449,5
5995,1449,11
5996,1449,51
5997,1450,19
5998,1450,21
5999,1450,5
6000,1451,17
6001,1451,16
6002,1451,54
6003,1452,11
6004,1452,20
6005,1452,75
6006,1453,13
6007,1453,59
6008,1453,51
6009,1454,18
6010,1454,19
6011,1454,49
6012,1455,49
6013,1455,30
6014,1455,11
6015,1456,16
6016,1456,20
6017,1456,38
6018,1457,16
6019,1457,66
6020,1457,25
6021,1458,52
6022,1458,1
6023,1458,19
6024,1459,52
6025,1459,31
6026,1459,48
6027,1460,52
6028,1460,49
6029,1460,17
6030,1461,71
6031,1461,28
6032,1461,37
6033,1462,32
6034,1462,9
6035,1462,39
6036,1463,28
6037,1463,6
6038,1463,45
6039,1464,6
6040,1464,18
6041,1464,28
6044,1464,11
6045,1465,16
6046,1465,39
6047,1465,7
6051,1466,43
6052,1466,58
6053,1466,30
6056,1466,38
6057,1467,6
6058,1467,18
6059,1467,28
6060,1468,28
6061,1468,6
6062,1468,66
6063,1469,32
6064,1469,19
6065,1469,34
6066,1470,1
6067,1470,51
6068,1470,46
6072,1471,2
6073,1471,27
6074,1471,46
6077,1471,62
6080,1471,13
6090,1472,2
6091,1472,37
6092,1472,13
6095,1472,7
6098,1472,19
6099,1473,2
6100,1473,46
6101,1473,28
6108,1474,20
6109,1474,22
6110,1474,38
6111,1475,19
6112,1475,1
6113,1475,62
6114,1476,27
6115,1476,62
6116,1476,13
6117,1477,45
6118,1477,49
6119,1477,29
6120,1478,58
6121,1478,13
6122,1478,26
6123,1479,8
6124,1479,32
6125,1479,47
6126,1480,5
6127,1480,11
6128,1480,59
6129,1481,17
6130,1481,9
6131,1481,32
6132,1482,8
6133,1482,2
6134,1482,32
6135,1483,9
6136,1483,3
6137,1483,40
6141,1484,2
6142,1484,32
6143,1484,39
6144,1485,41
6145,1485,54
6146,1485,60
6147,1486,56
6148,1486,38
6149,1486,2
6150,1487,20
6151,1487,4
6152,1487,11
6153,1488,30
6154,1488,4
6155,1488,8
6156,1489,51
6157,1489,8
6158,1489,4
6159,1490,32
6160,1490,2
6161,1490,25
6162,1491,32
6163,1491,27
6164,1491,2
6165,1492,2
6166,1492,7
6167,1492,60
6168,1493,62
6169,1493,4
6170,1493,26
6171,1494,47
6172,1494,51
6173,1494,2
6174,1495,50
6175,1495,47
6176,1495,8
6177,1496,50
6178,1496,8
6179,1496,4
6180,1497,17
6181,1497,47
6182,1497,50
6183,1498,47
6184,1498,51
6185,1498,46
6189,1499,47
6190,1499,2
6191,1499,46
6192,1500,47
6193,1500,17
6194,1500,50
6195,1501,8
6196,1501,32
6197,1501,4
6198,1502,39
6199,1502,47
6200,1502,2
6201,1503,32
6202,1503,8
6203,1503,40
6204,1504,2
6205,1504,7
6206,1504,57
6207,1505,57
6208,1505,2
6209,1505,7
6210,1506,62
6211,1506,2
6212,1506,7
6213,1507,18
6214,1507,30
6215,1507,49
6216,1508,30
6217,1508,49
6218,1508,18
6219,1509,45
6220,1509,2
6221,1509,57
6222,1510,19
6223,1510,36
6224,1510,39
6225,1511,45
6226,1511,2
6227,1511,28
6228,1512,45
6229,1512,49
6230,1512,16
6231,1513,45
6232,1513,2
6233,1513,8
6234,1514,45
6235,1514,2
6236,1514,28
6237,1515,72
6238,1515,62
6239,1515,10
6240,1516,45
6241,1516,38
6242,1516,72
6243,1517,38
6244,1517,45
6245,1517,54
6246,1518,45
6247,1518,2
6248,1518,8
6249,1519,45
6250,1519,28
6251,1519,2
6252,1520,45
6253,1520,49
6254,1520,8
6255,1521,45
6256,1521,8
6257,1521,2
6258,1522,2
6259,1522,13
6260,1522,32
6261,1523,47
6262,1523,9
6263,1523,67
6264,1524,32
6265,1524,27
6266,1524,31
6267,1525,60
6268,1525,8
6269,1525,45
6270,1526,56
6271,1526,5
6272,1526,7
6273,1527,11
6274,1527,32
6275,1527,53
6276,1528,49
6277,1528,26
6278,1528,7
6279,1529,43
6280,1529,49
6281,1529,2
6282,1530,53
6283,1530,7
6284,1530,38
6285,1531,46
6286,1531,38
6287,1531,13
6288,1532,5
6289,1532,18
6290,1532,20
6291,1533,33
6292,1533,5
6293,1533,3
6294,1534,5
6295,1534,49
6296,1534,11
6297,1535,16
6298,1535,49
6299,1535,56
6300,1536,24
6301,1536,67
6302,1536,5
6303,1537,35
6304,1537,62
6305,1537,57
6306,1538,2
6307,1538,52
6308,1538,28
6309,1539,13
6310,1539,14
6311,1539,26
6312,1540,15
6313,1540,30
6314,1540,14
6315,1541,29
6316,1541,38
6317,1541,2
6318,1542,60
6319,1542,54
6320,1542,33
6321,1543,16
6322,1543,33
6323,1543,41
6324,1544,60
6325,1544,26
6326,1544,54
6327,1545,9
6328,1545,4
6329,1545,1
6333,1546,24
6334,1546,5
6335,1546,7
6336,1547,4
6337,1547,40
6338,1547,70
6339,1548,43
6340,1548,54
6341,1548,45
6342,1549,19
6343,1549,30
6344,1549,18
6345,1550,5
6346,1550,31
6347,1550,38
6348,1551,32
6349,1551,8
6350,1551,68
6351,1552,43
6352,1552,7
6353,1552,45
6354,1553,43
6355,1553,13
6356,1553,54
6357,1554,13
6358,1554,43
6359,1554,41
6360,1555,33
6361,1555,14
6362,1555,16
6363,1556,33
6364,1556,14
6365,1556,16
6366,1557,3
6367,1557,18
6368,1557,49
6369,1558,1
6370,1558,2
6371,1558,19
6372,1559,48
6373,1559,18
6374,1559,49
6375,1560,11
6376,1560,75
6377,1560,49
6378,1561,19
6379,1561,7
6380,1561,17
6381,1562,38
6382,1562,47
6383,1562,32
6384,1563,19
6385,1563,12
6386,1563,40
6387,1564,51
6388,1564,8
6389,1564,35
6390,1565,5
6391,1565,70
6392,1565,31
6393,1566,7
6394,1566,26
6395,1566,4
6396,1567,52
6397,1567,2
6398,1567,4
6399,1568,39
6400,1568,16
6401,1568,9
6402,1569,52
6403,1569,48
